,Height Range(CM),Weight Range(Kg),Distance(Km),Avg Speed(Km/h),Total Ascent(m),Avg Grade(%),Wh/km,Power Assistance Level,Wind speed(Km/h),Wind Direction,Weather,Precipitation(mm),Temperature(° C)
9196,175.9570452,61.12116468,2.713174983,14.26986144,15,1.586611091,16.00142013,3,19.9883645,WSW,Clear,0.490834696,12.32716403
9197,169.9,60.42409655,3.760201094,16.50625121,29,2.106799443,12.70977637,4,17.09748424,S,Partly cloudy,0.087384562,11.007961
9198,175.2013391,64.75320273,0.800336632,13.12454509,9,1.711869511,1.81,3,6.1,WSW,Overcast,0,11.13791922
9199,172.5940787,62.03708026,4.878440943,19.18078325,26,1.939972401,5.756139746,4,13.43075526,WSW,Clear,0.197403799,12.00986226
9200,172.8249541,57.5,1.886122191,16.91630881,18,1.99251269,18.34775988,4,32.78660777,SSE,Clear,0.136567346,16.9
9201,175.5520149,67.73802544,1.163700961,12.85685179,3,1.841264571,14.59792792,2,9.331753175,S,Patchy rain possible,0,13.03064932
9202,172.419286,57.5,2.17813416,17.66856211,18,2.3,42.35,4,15.26839517,WSW,Light drizzle,0.556765906,12.50090085
9203,172.439414,65.86423789,2.496727825,14.85596025,0,1.564295037,9.029221081,3,7.230160308,S,Overcast,0,9.4
9204,173.832825,61.3371418,2.67816028,15.42665906,21,1.940889175,26.98322011,3,19.26975923,S,Patchy rain possible,0.399712781,13.25881272
9205,178.5951623,81.08963385,3.362302841,14.02450561,18,1.767355821,12.5664012,3,14.3456403,WSW,Overcast,0.260614241,11.83534169
9206,175.5034423,69.91890068,1.748669351,17.94364702,9,2.102892184,8.754340006,4,18.11629913,WSW,Cloudy,0.107910069,13.02748
9207,172.5560406,57.5,4.887399188,20.6703781,42,2.3,2.520426925,4,39.2,WSW,Overcast,0,16.9
9208,171.7778004,63.08676105,4.793502406,18.29864318,28,2.035463182,21.48870231,5,22.21507647,WSW,Light drizzle,0.493126257,14.28327482
9209,175.9298434,69.95704952,4.200858857,16.40320905,23,1.877643898,24.08197494,2,9.525412827,S,Patchy rain possible,0.357360767,11.29825155
9210,176.3482791,68.70853695,0.3,14.43801217,0,1.699800347,17.53538719,3,6.1,WSW,Cloudy,0,12.02831118
9211,176.7362042,71.27780471,2.825464811,17.67656534,17,1.997590917,11.80990589,3,12.27098444,S,Overcast,0.042452393,12.25232134
9212,169.9,57.5,5.497331748,15.60048636,40,2.222015859,20.23940606,4,39.2,S,Clear,0.454223458,16.84419129
9213,171.9087793,57.5,3.734545087,12.67716645,30,2.007076423,17.25205601,2,27.5686438,S,Clear,0.068513852,15.1679982
9214,173.5897882,61.10319433,3.234459445,14.75208384,23,1.987810575,1.81,4,32.77498504,WSW,Clear,0.120255616,16.43804771
9215,176.9113145,75.1606055,4.675866579,12.40012971,20,1.713569821,8.056621745,2,11.34584479,WSW,Cloudy,0.225977383,10.61875053
9216,174.5433066,71.92830039,2.360977012,13.86658519,15,1.8742886,24.82855745,2,28.04551548,S,Patchy rain possible,0.402527369,14.52094826
9217,174.5734049,65.82900771,2.951261874,13.1775443,17,1.892697297,21.11966015,3,28.87231024,WSW,Cloudy,0.544599197,13.54685574
9218,170.1215585,57.5,4.669818419,18.16970337,24,2.005727773,4.147514286,3,25.34404703,S,Overcast,0,11.93360009
9219,172.0578079,64.79617954,2.208903438,16.54386898,7,1.535562688,20.64853317,4,6.1,S,Cloudy,0,9.4
9220,179.9,77.53953693,0.892191521,14.69012647,7,1.828652593,2.329720316,2,15.68245795,WSW,Overcast,0,13.48244475
9221,173.0215339,59.52348822,1.456566525,11.03394408,7,1.620184064,25.23476531,1,21.02001386,WSW,Clear,0.29376769,12.47616073
9222,175.8301296,71.57385915,3.078317783,10.9,21,1.587066691,13.87700946,2,6.439762375,S,Cloudy,0.14503158,9.728801099
9223,173.7057647,58.65516815,3.74441993,18.27316451,25,2.02516566,15.83109453,5,32.32706098,WSW,Patchy rain possible,0.473504954,16.9
9224,173.3810194,68.49972276,2.9914167,10.98538141,7,1.5,9.540773466,1,6.940703202,S,Overcast,0,9.4
9225,172.4445047,67.72029582,0.912895043,15.61958869,7,1.753174974,1.81,2,6.1,S,Clear,0,9.4
9226,171.4767945,62.09408983,2.112298059,14.60967833,10,1.813173388,9.465035047,4,20.5803655,S,Light drizzle,0.255463603,13.32893228
9227,179.9,84.00499391,3.381145702,17.59212257,20,2.040809969,13.02542791,4,17.00860992,WSW,Cloudy,0.020443442,14.0099666
9228,169.9,57.5,2.902120933,16.86908284,11,1.881622429,23.47746203,3,14.19005032,S,Partly cloudy,0.290697799,9.4
9229,176.3001569,81.47633825,1.654829763,11.82391752,11,1.837501969,8.326707448,1,10.19880655,S,Cloudy,0,11.11706576
9230,173.7789663,57.5,0.883412765,14.00776318,5,1.834441886,9.935298661,2,14.78462887,S,Overcast,0,11.86970712
9231,175.6059879,67.7663831,2.345263515,17.19197285,9,1.871239951,14.31901358,4,17.16318352,WSW,Clear,0.098657531,13.85643603
9232,171.5160256,57.5,2.200147211,16.65187189,16,2.017959755,28.67172522,4,11.86406215,S,Patchy rain possible,0.329703367,9.497776286
9233,174.7170376,69.27521232,1.824984607,13.80808691,11,1.690542332,1.81,1,17.84552976,S,Overcast,0,9.552936878
9234,172.0219535,68.94188734,3.262262158,10.9,18,1.780997107,15.88025708,2,18.61905103,S,Patchy rain possible,0.424794249,10.70702251
9235,173.1931771,68.01553078,0.837866768,12.47988624,11,1.879063601,17.40872864,1,20.9779527,S,Patchy rain possible,0,11.72909096
9236,171.8219076,57.5,2.232530046,14.41913998,4,1.696636129,19.24299371,3,23.84956104,WSW,Cloudy,0.071209694,12.51992089
9237,176.4593122,73.60801692,5.324087255,18.91115063,35,2.02799788,1.81,4,25.28814249,SSE,Cloudy,0.191221213,15.37564007
9238,173.7617695,65.42495988,3.135199628,18.93677972,22,1.939666462,7.754489568,3,6.1,S,Overcast,0,10.59573085
9239,176.4864939,75.14000353,4.720672051,16.62016753,34,2.072286006,11.84955273,3,21.88435236,WSW,Overcast,0.138391056,15.03465309
9240,176.4375834,66.39003753,2.688532649,14.12372959,25,1.907844227,1.81,2,23.49437544,WSW,Overcast,0,12.39095055
9241,174.4990198,72.76444202,3.922038699,13.71947558,24,1.99805543,19.42170772,4,19.30332186,S,Patchy rain possible,0.370203356,13.35592414
9242,177.0664732,65.45817185,4.219894254,17.04807996,30,2.251224727,6.184279427,3,39.2,W,Clear,0.291087598,16.9
9243,173.7509727,64.19157204,1.96076016,18.08769762,6,1.885413534,5.913826435,4,27.55924854,S,Clear,0.153308916,13.40391677
9244,172.5571141,64.96890712,1.629795424,19.40093853,3,1.881756501,7.685619125,3,9.648638946,S,Cloudy,0,11.29859981
9245,172.7841598,65.32335141,1.965347419,11.2446496,15,1.5,1.81,2,15.2578782,S,Clear,0,10.24811824
9246,176.5773198,72.02341674,2.404214196,13.12814645,14,1.923163671,15.73126617,2,23.05878248,WSW,Clear,0.159298964,13.64274136
9247,173.5698094,57.5,1.884323169,20.0309429,15,2.030877718,11.15660624,5,24.25025621,S,Cloudy,0,15.34699565
9248,171.6522208,59.68926798,2.569505302,16.73569489,20,1.905402289,9.677122352,2,24.64801872,S,Cloudy,0,12.57429887
9249,177.8298102,79.01361507,4.620855589,12.63189837,32,1.915085123,1.81,3,29.61630643,W,Clear,0.017581742,14.62361694
9250,169.9,59.01022131,2.225900772,13.53524787,15,1.558974456,11.71130192,2,10.4830387,S,Light drizzle,0.25044063,9.4
9251,170.9268082,57.5,3.86447799,12.56461246,15,1.713806022,21.83566742,1,10.57109449,S,Cloudy,0,10.2986224
9252,179.641663,75.00210866,3.556624102,13.29754464,28,1.913317252,12.4693616,2,17.80652105,WSW,Cloudy,0.160364157,13.8097157
9253,173.3322259,68.00527334,3.254913276,16.85007206,24,2.224225524,13.15084845,4,15.9708091,S,Clear,0,12.12364919
9254,172.2126647,69.45949044,2.519772334,13.31171884,15,1.614651289,11.66109803,4,6.999252758,S,Partly cloudy,0,11.22124596
9255,175.335136,67.32588789,3.254955902,15.86678407,20,1.916944207,5.992805001,4,17.86875953,S,Cloudy,0.135178915,13.37196358
9256,174.5575766,64.77506945,3.637147067,15.1158694,19,1.845456765,8.490829558,4,20.25932056,S,Patchy rain possible,0.309172776,12.79211431
9257,172.9954443,70.23840874,5.058182817,18.7120898,23,1.665820379,17.38163387,4,12.77082078,S,Clear,0.312025859,12.65884498
9258,169.9,57.5,0.3,13.9344882,0,1.5,19.25082599,3,8.122780804,S,Patchy rain possible,0.065374234,9.4
9259,174.9063443,62.74758964,2.877074939,20.15167715,28,2.14781053,1.81,3,30.33646167,S,Cloudy,0,16.32643248
9260,175.6171808,65.9817748,1.810657158,16.00881028,11,1.752093389,1.81,3,14.83899823,S,Cloudy,0,12.92170415
9261,174.4322741,59.64273212,4.779032249,16.95189642,25,1.931527717,18.06705463,5,29.72997021,WSW,Cloudy,0.415141118,15.23630131
9262,169.9,57.5,1.260943798,15.11845458,11,2.055848454,18.31012031,3,7.235257484,S,Partly cloudy,0.069104097,9.4
9263,176.0106618,69.30324264,4.132313398,18.62389656,24,2.029438591,10.10899983,4,16.57011013,S,Clear,0.419892531,14.35224399
9264,173.4214327,57.5,5.639762292,19.14751799,30,1.893521421,1.81,4,24.65577904,WSW,Overcast,0,14.77071671
9265,172.9489452,57.5,0.367352801,12.09342681,10,1.997521292,7.278972307,1,21.03109987,S,Overcast,0,11.50445424
9266,174.2058968,60.94948922,3.281365745,13.40156617,14,1.91813319,22.70081726,2,21.43840713,S,Cloudy,0.344435792,12.82824052
9267,169.9,57.5,3.653912787,19.12520477,27,2.290192192,21.82289525,5,16.23337412,S,Clear,0,12.74105176
9268,177.4250351,72.87071966,5.426138853,17.27602418,38,2.3,25.70343522,5,39.2,W,Clear,0.754402489,16.9
9269,172.8658315,62.44555911,3.492486297,18.2234364,26,2.010891051,5.597568573,4,15.54479097,S,Patchy rain possible,0.176984802,10.99670085
9270,174.8749662,72.99827894,3.219723865,17.33795956,19,2.000586586,1.81,3,15.4799764,S,Cloudy,0,11.27358526
9271,170.8507078,57.5,4.014381418,16.20409461,24,2.053816812,16.05347744,2,19.11121458,S,Cloudy,0,12.97639314
9272,178.326159,85.84648226,0.3,11.43926295,0,1.5,3.840531345,2,7.786412487,S,Cloudy,0,11.43782319
9273,178.0625641,69.49026435,5.082079503,13.98818457,37,1.930725554,1.81,3,12.79352709,S,Cloudy,0,12.21718406
9274,176.5644022,71.1166598,0.751447039,13.67959766,0,1.5,22.88750372,3,6.1,S,Patchy rain possible,0.103652212,9.766289482
9275,175.3923511,60.80363995,0.613877111,11.58741834,5,1.5,3.282294695,1,22.30758543,S,Overcast,0,13.14463802
9276,176.1888012,75.41546261,4.228259433,15.59630812,28,1.997198478,4.665883309,3,15.20452908,S,Clear,0.134984288,12.15859899
9277,170.5005391,61.96559648,4.286148305,19.56567095,24,1.991838565,12.74464429,5,26.53974043,S,Cloudy,0.07136339,14.82996324
9278,178.0264007,75.48909148,1.018208333,12.33133584,0,1.5,20.95427361,1,6.1,S,Overcast,0,9.4
9279,171.7955182,58.57672338,2.323686473,15.39894444,20,1.777071109,6.486127476,3,15.43152538,S,Cloudy,0,12.31193542
9280,169.9,57.5,0.383956687,13.87960806,0,1.675592257,24.91565181,1,6.1,S,Cloudy,0.090960047,9.4
9281,177.9528672,82.33423901,2.882868771,15.09565755,18,1.589518388,2.928716533,4,13.93451599,S,Patchy rain possible,0.081806649,12.33660303
9282,177.5480781,72.4742529,2.628171878,14.98779303,20,1.855335114,1.81,3,18.29832565,S,Overcast,0,13.96612191
9283,175.1647556,67.51209773,0.822896819,16.10937882,7,1.838132647,1.81,2,14.82251535,S,Cloudy,0,10.76217971
9284,169.9,57.5,2.630032948,16.47559437,13,1.950473664,21.70772983,3,22.45389011,SSE,Cloudy,0.319492494,13.01012687
9285,173.1114243,57.5,4.108583538,17.79555688,29,2.289034348,2.904115572,4,32.85081311,S,Cloudy,0,15.31590913
9286,179.3358614,79.2751454,3.038005761,14.89905507,25,2.049376646,16.31520524,3,16.31104736,SSE,Clear,0.139795411,12.76281208
9287,177.0872685,78.36444042,3.722092344,18.4449853,27,1.812329655,1.81,5,12.77434465,WSW,Cloudy,0,13.82863943
9288,173.7470545,62.7487907,5.596111965,14.83207527,28,2.155618582,20.37996164,2,24.22347335,WSW,Cloudy,0.32623867,14.80286213
9289,172.6039665,59.86486846,3.343145454,18.22704924,31,2.190251373,4.562818308,5,18.69082174,S,Overcast,0,13.54225872
9290,179.9,77.42200572,4.765402603,18.94051565,29,2.123826613,13.00288,4,9.210904815,WSW,Cloudy,0.123824044,13.38201708
9291,176.1588274,68.72104025,4.428654016,18.80143279,24,1.822725127,7.064795933,5,11.60124733,WSW,Cloudy,0,13.99945862
9292,174.7604893,66.92132746,0.582871562,13.86769048,9,1.942534939,1.81,2,6.1,S,Overcast,0,9.4
9293,174.8743209,70.97428973,3.726004823,15.33585833,30,2.119734118,6.161226032,3,29.01083853,WSW,Cloudy,0.199652261,12.9712837
9294,171.0795825,65.07972305,5.510833492,19.58370814,32,2.019500565,4.476235793,5,21.47643427,S,Light drizzle,0.346303675,12.26733241
9295,177.0601854,78.84977641,2.818545005,16.43081122,10,1.718008879,7.085836465,3,29.73711415,SSE,Clear,0.189591131,14.97156996
9296,169.9,57.5,2.770034482,16.21191685,22,2.261120178,25.73451529,4,20.09995258,S,Clear,0.318780983,12.64028387
9297,175.4245458,77.78163822,1.425415276,11.74449005,8,1.736868429,18.49871975,2,8.831949132,S,Clear,0.150879464,9.4
9298,176.4852105,66.64321563,3.797547336,12.16431332,29,1.999453663,19.39728889,2,34.79969577,W,Cloudy,0.619146681,16.82629439
9299,174.7395647,58.37502475,2.561897032,20.46245503,21,2.282673063,8.499425344,5,23.71069085,WSW,Overcast,0.007450977,15.38302734
9300,171.9703119,68.26744166,2.059576403,10.9,0,1.5,5.147964951,1,6.1,S,Clear,0,9.4
9301,177.1293698,67.58686308,1.766099926,14.70341696,19,2.05236271,19.84473506,3,21.10293938,WSW,Cloudy,0.343220539,13.96412635
9302,176.5482532,67.58403743,3.028705805,17.98934049,19,2.047154275,14.58037136,3,26.57440735,SSE,Overcast,0.06336761,14.22761307
9303,170.5215016,57.5,1.521704174,15.21017165,8,1.979208453,37.07232904,3,24.88354008,WSW,Partly cloudy,0.291840387,13.43462831
9304,171.1569899,57.5,2.503212469,15.55725103,16,2.119562306,28.42569168,3,6.1,S,Clear,0.047621916,9.4
9305,172.4325435,70.23419466,3.358736971,12.44247876,15,1.727837323,7.020460227,2,6.1,S,Cloudy,0,9.4
9306,173.7993216,59.98120873,1.457517015,12.97236528,0,1.5,8.37313897,2,8.605597617,S,Overcast,0,9.4
9307,174.6839627,62.18902514,2.19590621,14.29913019,9,1.807906587,34.39870521,3,16.1318751,WSW,Light drizzle,0.504183195,11.97206464
9308,174.6733392,65.8997913,2.356214756,17.49249412,19,2.008657529,5.957218179,4,17.09930051,S,Clear,0,12.10785738
9309,172.4662594,70.2945811,4.440710772,12.01076871,17,1.577977149,6.717663304,2,25.81376705,WSW,Cloudy,0.137307188,11.77741324
9310,174.6745919,61.72332972,2.081163333,19.94348916,13,1.987792545,1.81,3,10.72090757,S,Clear,0,11.41444662
9311,169.9,57.5,4.123946723,20.52462971,24,2.155570477,24.51860434,5,19.68494523,S,Patchy rain possible,0.14503254,12.53661825
9312,177.1093705,71.94153001,3.665192123,13.25783074,29,1.965104225,9.386999635,1,27.99547398,S,Clear,0,14.37531194
9313,172.0769594,59.29586846,5.721977939,19.72174995,46,2.3,10.87948796,5,32.84808187,WSW,Clear,0.334140513,16.9
9314,175.4897467,63.19660124,3.640340993,16.48453267,20,2.001038995,22.60913253,5,6.1,WSW,Overcast,0.06854189,12.14417361
9315,174.6515157,68.48019406,4.96745291,15.76619597,20,1.981266405,14.46020719,4,18.64660327,S,Patchy rain possible,0.370936589,12.40218105
9316,176.6082669,69.67918832,3.113559501,14.6097067,23,1.848071046,3.184417641,3,6.1,S,Overcast,0,9.4
9317,178.7458508,85.60827208,3.549848625,12.73716329,19,1.54955361,1.81,3,17.9316266,WSW,Light drizzle,0.202251592,13.84407987
9318,174.1328713,72.61862501,4.343475212,14.52272982,20,1.820105312,15.37870799,3,23.8228187,S,Light drizzle,0.53784317,12.12154839
9319,170.9198963,58.15525837,1.745181981,14.03294776,12,1.940821564,2.023829894,2,21.71382775,S,Overcast,0,10.34351723
9320,175.901502,66.59030661,2.866989538,16.56502502,14,1.98757078,18.91323006,3,11.61038715,WSW,Overcast,0.013445474,11.36851688
9321,171.8508613,68.28661464,1.391742101,13.87121758,0,1.5,4.649318988,1,6.1,S,Patchy rain possible,0.004188126,9.4
9322,171.5496801,57.5,3.557865734,14.36553694,11,1.74854651,28.30699506,3,16.2938524,S,Clear,0.4213494,14.50571931
9323,169.9,57.5,2.813454406,15.64437581,15,2.032513535,22.35241151,2,20.45332142,S,Overcast,0.008972092,11.79146439
9324,171.4249828,59.35809612,1.632215348,14.46586379,0,1.612030553,20.63098215,3,6.1,WSW,Clear,0.113745946,9.538276266
9325,172.0244058,57.5,0.487912434,17.48817957,0,1.511367968,21.06685723,4,8.659166372,S,Cloudy,0.10264968,10.00317215
9326,169.9,57.5,2.879550287,18.89772182,7,1.690315319,17.10540417,5,24.35860776,S,Clear,0.187850291,12.36979487
9327,175.2961491,72.63176525,4.031338027,12.51557166,26,1.857648584,16.59300778,2,19.56528627,S,Clear,0.289100484,12.80232393
9328,178.9566415,78.03995486,3.262852707,16.05751513,16,2.037532177,6.700668035,4,19.96793559,WSW,Overcast,0.149115228,14.38111508
9329,179.2670899,84.67620202,3.648773625,11.47746333,25,2.01764666,21.16142035,1,25.08331833,S,Overcast,0.252134742,13.93739961
9330,171.093895,58.53754369,2.422684433,12.37332319,6,1.5,3.856420892,3,16.35398457,WSW,Patchy rain possible,0.14010666,11.25316891
9331,169.9,57.5,5.321873879,20.42481209,40,1.981104701,1.81,5,22.33103143,S,Patchy rain possible,0,13.75936769
9332,171.5380189,57.5,1.415043784,15.4541717,0,1.668406032,14.21901488,3,17.51077587,S,Patchy rain possible,0.159286105,12.45907264
9333,175.2384243,70.62372956,1.674921062,14.42966089,13,1.806488018,8.570411261,2,11.20856701,S,Cloudy,0.012657391,11.68954261
9334,171.9251494,65.47604147,4.255565746,20.85723999,24,1.855848489,1.81,5,6.694138078,S,Cloudy,0,10.17481052
9335,174.2460197,65.44338452,3.240359372,18.11681683,16,2.088461815,33.00150038,5,25.77983764,S,Patchy rain possible,0.560478389,16.64806905
9336,170.6970158,57.5,0.3,14.60836122,0,1.590272995,13.93560292,1,6.1,S,Clear,0,9.4
9337,172.4930052,62.79853224,1.961187048,17.14339684,21,1.851189022,9.588376202,3,11.66543382,S,Cloudy,0,10.14823174
9338,175.4345782,61.24322706,0.3,13.2945651,8,1.581916903,1.81,3,12.68328327,S,Cloudy,0,9.591572947
9339,170.5158332,57.5,3.164262856,13.83291363,16,1.645226213,1.81,3,12.87184927,S,Overcast,0,11.54722324
9340,174.4545465,63.22873676,2.848556188,16.25877258,17,1.8349396,1.81,2,13.58148751,S,Overcast,0,11.65979635
9341,174.1512621,63.41850714,3.739053015,18.48948799,24,1.927730429,4.481964035,4,25.19150213,SSE,Cloudy,0.195759378,13.50363614
9342,174.8326225,59.74865152,0.709670323,16.26945201,9,1.813917263,14.38411034,4,15.77113762,WSW,Clear,0.04517123,14.30712053
9343,175.0581039,69.15907285,3.743034825,17.73296181,16,2.065756687,25.57390046,3,29.51640982,WSW,Clear,0.520067624,12.10353759
9344,176.0092779,65.57809761,2.663090854,15.51968974,15,1.966592511,9.861735726,3,25.33955187,WSW,Cloudy,0.267032403,14.40473304
9345,169.9,57.5,3.971105897,14.54504954,18,2.025550962,9.406819575,3,26.98825739,S,Clear,0.397099056,14.42973511
9346,175.2655483,63.93705823,5.662818737,19.5061338,49,2.3,23.07830724,5,28.19208371,SSE,Clear,0.292512029,16.05924814
9347,173.6332292,63.47440365,3.348384482,17.75733115,22,1.992394974,7.588378911,4,22.12385747,S,Clear,0.246570613,13.58581657
9348,178.6680907,73.61469217,0.923517349,12.1512819,5,1.575552489,1.81,2,12.60841229,S,Cloudy,0,11.67238081
9349,170.2394568,57.5,4.448595543,21.3,27,2.237206236,12.33850241,5,28.66467122,WSW,Cloudy,0.190174733,15.26877491
9350,175.2199662,73.3169252,1.958034356,16.07288717,11,1.769806393,5.691250135,4,15.79060212,S,Clear,0,13.79512116
9351,172.9735356,67.1462268,4.560584855,16.14155329,17,1.834536888,17.36694086,3,6.940665611,S,Patchy rain possible,0.150376698,10.12187442
9352,172.1962238,62.89953312,3.266180463,18.61989415,26,2.139932063,4.072665031,4,15.67494504,S,Patchy rain possible,0,12.79222978
9353,172.8244141,66.00277382,4.595803736,15.84484567,23,2.104298409,12.80437764,4,15.67545963,WSW,Patchy rain possible,0.411321055,12.5995321
9354,172.7036486,57.84062722,4.420565055,12.58873374,28,1.848585886,1.81,1,13.81432798,S,Overcast,0,10.01723526
9355,173.1109833,63.23702674,3.254909894,21.3,20,1.98559615,11.75854234,5,9.072043086,S,Cloudy,0,12.34505725
9356,172.1589344,57.5,1.37817009,14.98164189,7,1.766880568,12.77979267,3,20.70133067,WSW,Clear,0.139293989,11.61036123
9357,172.2594872,68.66569173,0.766549358,13.25745822,7,1.762945077,20.22714679,3,13.38471724,S,Light drizzle,0.062670274,12.03553433
9358,170.9119353,57.5,2.14208475,19.75960067,19,2.3,27.91151946,5,29.71959942,WSW,Clear,0.22094265,13.20308028
9359,170.3109124,57.5,6.116488141,18.23916212,40,2.202692788,10.60718281,5,39.10071774,WSW,Cloudy,0.401723199,16.5544729
9360,169.9,57.5,1.603555258,19.48516908,6,1.759758984,10.0814851,4,18.54948689,S,Cloudy,0,12.38389413
9361,169.9589094,62.83370816,2.872806543,14.300808,13,1.802947839,16.36910632,3,18.97395643,S,Clear,0.10198882,11.322392
9362,169.9,57.5,4.451281685,18.32866254,23,1.810858439,6.480347814,4,24.66669997,S,Patchy rain possible,0.173088201,14.09363092
9363,169.9,57.5,1.551457037,17.73808044,0,1.544361349,16.41730378,5,10.45362459,S,Light drizzle,0.106928042,10.22010537
9364,175.3360158,60.20762589,0.611564391,12.55708175,2,1.59950512,13.32336873,2,20.95256791,SSE,Cloudy,0.14999101,13.65792227
9365,170.9396048,60.21675004,1.742850516,15.15715347,10,1.718761581,8.838254035,3,24.76999854,S,Patchy rain possible,0,13.54667285
9366,174.5905425,57.7581217,2.815162758,11.42543203,15,1.749284761,24.7565473,3,25.24826103,W,Overcast,0.162299426,14.40182901
9367,175.1832486,64.83608416,0.620939666,17.93350817,8,1.934483058,5.866053607,4,6.525398671,S,Clear,0,12.05594945
9368,176.446096,71.68820559,3.481598587,13.66064027,26,2.169587693,9.56062304,2,23.35523348,S,Clear,0.040784167,13.54406971
9369,176.8598339,82.72620638,3.399619441,14.68313283,33,1.989380206,1.81,2,8.963834823,S,Clear,0,11.41122971
9370,176.8153441,74.24056577,1.602287528,15.40771481,7,1.726504286,20.00821151,4,17.29744385,WSW,Patchy rain possible,0.194824974,12.10733042
9371,176.0680361,75.00159436,2.84325825,14.77846992,7,1.659081422,14.4102735,2,11.55640661,S,Cloudy,0.092121299,11.37618735
9372,172.1211691,59.2139471,2.260417827,18.93806047,23,2.04073442,1.81,4,33.26755645,SSE,Patchy rain possible,0,13.51863803
9373,173.1375464,61.08565353,4.422302545,21.3,28,2.21338401,7.754341043,5,28.49663267,W,Clear,0.237376397,16.35838863
9374,174.1639366,57.5,4.346731227,18.67273675,28,2.065908113,12.33722336,4,38.11149388,WSW,Cloudy,0.215794282,16.9
9375,174.9926445,73.0055341,4.06745863,16.93173256,29,2.198355874,19.79001833,4,18.14946328,S,Partly cloudy,0.606801266,12.21502514
9376,172.5653237,57.5,5.416485631,20.32359428,28,1.902441161,3.04453189,5,21.66996777,WSW,Clear,0.391825713,12.61537996
9377,173.3323042,60.65482308,3.323960337,20.64749068,21,2.111740811,16.06550007,5,23.96078123,WSW,Cloudy,0,14.43897151
9378,175.0555681,63.44400014,3.321355264,16.48708446,26,2.044341048,3.958885395,4,27.36006338,SSE,Cloudy,0.05888757,14.93295888
9379,174.1248077,65.32486987,1.629013753,15.18373442,4,1.536756014,16.14884387,3,13.29176371,S,Clear,0.12088643,12.11129341
9380,176.8766178,72.6868928,2.614733256,17.86474896,27,2.257804382,17.14430067,3,10.14945652,S,Overcast,0.020305863,10.39058218
9381,172.9493959,57.5,4.267797608,13.85523115,26,2.051563916,14.13874304,2,21.28282694,S,Clear,0.00338727,14.07041482
9382,174.4150746,68.35914825,3.430097574,18.84245076,25,1.989292254,17.08884457,4,34.34307844,WSW,Patchy rain possible,0.475525868,16.61307668
9383,175.8498063,69.96905215,3.038132213,14.58592733,27,2.148533821,4.447296199,2,31.9647561,WSW,Cloudy,0.045370574,14.26151641
9384,173.5351415,61.35990521,4.752975513,20.95456743,35,2.186478794,1.81,5,24.76252935,S,Cloudy,0,16.28826231
9385,172.7572878,62.88938242,7.212891644,19.34545952,50,2.3,2.364672834,4,39.2,WSW,Clear,0.180888639,16.9
9386,173.4892092,72.30600011,2.922932061,14.83676885,18,1.590798035,15.36426693,2,12.69627801,S,Patchy rain possible,0.110665215,9.4
9387,174.9492184,65.41278923,5.145377842,16.28462681,28,2.125138369,24.60600649,4,30.37845696,S,Cloudy,0.29968446,16.21641455
9388,175.4531507,69.24984051,2.613317274,13.63032159,12,1.639601094,12.37278775,2,12.03192465,S,Cloudy,0,9.806613594
9389,172.0695117,57.5,1.265695103,15.49043711,2,1.671812462,7.012108076,2,18.2665151,S,Clear,0,11.67573323
9390,171.3183187,57.5,0.3,11.73857401,5,1.616285808,10.73040082,2,9.280654197,S,Clear,0,9.712925838
9391,175.1070819,68.30098938,3.593981818,16.29802091,15,1.808947258,13.11809032,4,23.63384483,S,Clear,0.128233065,14.25336712
9392,175.6703196,71.70633836,4.726061853,13.85718789,36,1.885476844,13.46039117,3,10.50432376,WSW,Light drizzle,0.157553534,11.31156163
9393,174.4170603,61.70767001,3.072286816,15.71906334,33,1.990936213,1.81,2,16.76232174,S,Overcast,0,12.11823509
9394,173.7587973,65.09936186,3.383811629,16.45956988,21,2.014987211,9.283766969,4,18.08300033,S,Clear,0.266906742,13.40156558
9395,172.6430026,63.8548349,1.165274185,12.17449802,9,1.987857045,11.82901231,1,19.22518948,WSW,Overcast,0,9.4
9396,174.4791542,65.57499382,4.957826348,15.31245699,24,2.150967767,36.98964937,4,17.76991467,S,Cloudy,0.630537991,13.00246437
9397,171.5267657,73.17097738,3.521634585,17.21641593,14,1.650496098,5.705294629,5,6.1,S,Patchy rain possible,0.027061469,9.4
9398,169.9,63.0906125,4.629783775,16.84389088,18,1.893774584,7.865781454,3,13.65420268,S,Partly cloudy,0.003601883,10.22292228
9399,178.312561,81.50303484,2.741407344,14.96712115,20,2.022069472,12.41422753,3,9.579911279,S,Overcast,0,12.56019066
9400,174.2077124,59.55612146,2.407672273,15.90698919,10,1.731989553,14.30492856,4,12.74171676,WSW,Overcast,0.100667466,10.58969751
9401,175.1557049,67.97319592,5.188327385,18.37864731,32,2.068198727,1.81,3,26.40894331,WSW,Cloudy,0,15.59054193
9402,172.9787795,61.2836333,2.784865856,15.41361148,14,1.700357641,19.19827065,3,24.16347857,S,Clear,0.337705661,12.44707748
9403,172.7261799,57.5,5.069967443,17.60737425,24,1.938988558,17.88120388,4,21.64180381,S,Overcast,0.116661673,15.13833421
9404,174.5436748,67.41089254,0.42164298,14.48287287,0,1.5,13.09285977,2,14.39797403,S,Cloudy,0,11.96460217
